map,step,candidate_state,candidate_coord,n_boundary,n_candidates_considered,n_active_edges,contributing_edges,lambda_struct,edge_weight,linear_delta,raw_hidden_score,random_score,spectral_score,betweenness_score,value_gradient_score,degree_score,bits_fd_delta,bits_grad_delta,grad_minus_fd,grad_abs_error,grad_abs_error_bound,rate_delta,linear_operator_score,bits_fd_operator_score,bits_grad_operator_score,frozen_recompute_score,fd_minus_frozen,frozen_objective_before,frozen_objective_after,frozen_linear_before,frozen_linear_after,frozen_bits_before,frozen_bits_after,rate_only_score,rate_only_drift,occupancy_only_score,occupancy_drift,edge_only_score,edge_drift,edge_option_uniform_score,edge_option_uniform_drift,actual_recompute_score,actual_rate_delta,adaptive_drift,adaptive_drift_rate,adaptive_drift_bits,adaptive_drift_linear,actual_objective_before,actual_objective_after,actual_linear_before,actual_linear_after,actual_bits_before,actual_bits_after,time_base_eval_sec,time_operator_score_sec,time_recompute_total_sec,recompute_speedup_proxy,linear_rank,bits_fd_rank,bits_grad_rank,raw_hidden_rank,random_rank,spectral_rank,betweenness_rank,value_gradient_rank,degree_rank,frozen_rank,rate_only_rank,occupancy_only_rank,edge_only_rank,edge_option_uniform_rank,actual_rank
four_rooms_9,1,42,"(6, 9)",3,12,2,2,8.0,occupancy_or_uniform,2.72497987412526e-07,2.72497987412526e-07,0.29332550273293095,0.2524279251210588,0.03216211506357355,0.9200374106924439,0.5,1.216513667452467e-05,1.2165190415579762e-05,5.3741055091891606e-11,5.3741055091891606e-11,5.3743240631194205e-11,7.10733031374958,-7.107328133765681,-7.107232992656184,-7.107232992226256,-7.107232992656179,-4.440892098500626e-15,95.80185552880286,102.90908852145904,0.9692409201890513,0.9692406476910639,4.84718267618055,4.847170511043876,-23.473899659322843,-16.366666666666664,-7.107232992656179,0.0,-7.107232992656179,0.0,-98.25244364377457,-91.14521065111839,-23.473899665835617,23.47399698041624,-16.366666673179438,-16.36666666666666,-6.512781958997521e-09,-5.64262985283602e-10,95.80185552880286,119.27575519463848,0.9692409201890513,0.9692406482553269,4.84718267618055,4.847170511857973,0.06273221800802276,0.05215270409826189,0.9483408408705145,18.183924635695355,10,10,10,10,4,5,11,1,9,10,10,10,10,5,10
four_rooms_9,1,4,"(1, 6)",3,12,2,2,8.0,occupancy_or_uniform,9.9208324935183e-08,9.9208324935183e-08,0.07192230503006351,0.252427925121055,0.03216211506357356,0.6875124051172786,0.5,3.897646669607247e-06,3.897652133917041e-06,5.464309794168997e-12,5.464309794168997e-12,5.464379139070394e-12,7.10733031374958,-7.107329520082981,-7.107299132576223,-7.107299132532509,-7.107299132576216,-7.105427357601002e-15,95.80185552880286,102.90915466137908,0.9692409201890513,0.9692408209807264,4.84718267618055,4.8471787785338805,-21.480632465909558,-14.373333333333342,-7.107299132577168,-9.521272659185342e-13,-7.107299132576216,0.0,-165.81422523516275,-158.70692610258652,-21.480816070254846,21.480663647082913,-14.37351693767863,-14.373333333333333,-0.0001836043452969439,-4.915478712665986e-06,95.80185552880286,117.28267159905771,0.9692409201890513,0.969245736459439,4.84718267618055,4.847201729077042,0.06273221800802276,0.05215270409826189,0.9483408408705145,18.183924635695355,11,11,11,11,11,9,7,8,2,11,6,11,11,11,5
four_rooms_9,1,32,"(4, 9)",3,12,2,2,8.0,occupancy_or_uniform,5.4553142210831356e-09,5.4553142210831356e-09,0.29317184195866997,0.25242792512105394,0.03216211506357357,0.7564607526767427,0.5,2.1446903017925725e-07,2.144690457748683e-07,1.559561104419963e-14,1.559561104419963e-14,1.6545770826239218e-14,7.10733031374958,-7.107330270107067,-7.107328597997339,-7.107328597997214,-7.107328597997338,-8.881784197001252e-16,95.80185552880286,102.9091841268002,0.9692409201890513,0.9692409147337371,4.84718267618055,4.847182461711521,-25.220661931330667,-18.11333333333333,-7.107328597997338,0.0,-7.107328597997338,0.0,-216.570225099934,-209.46289650193665,-25.220667635102032,25.220663647082908,-18.113339037104694,-18.11333333333333,-5.703771372363446e-06,-4.736419719971205e-07,95.80185552880286,121.02252316390489,0.9692409201890513,0.9692413883757091,4.84718267618055,4.847183174682941,0.06273221800802276,0.05215270409826189,0.9483408408705145,18.183924635695355,12,12,12,12,9,11,6,7,5,12,12,12,12,12,12
four_rooms_9,2,38,"(6, 4)",4,12,3,3,8.0,occupancy_or_uniform,0.03386490472212114,0.03386490472212114,0.04742486617396609,0.34431734375612716,0.21629114121895637,0.78215684475626,0.5,0.05140242162459808,0.0522901923344176,0.0008877707098195187,0.0008877707098195187,0.0009091820993910361,6.830074998557748,-6.559155760780779,-6.418855625560964,-6.411753459882408,-6.418855625560951,-1.2434497875801753e-14,80.19845709422957,86.61731271979052,0.06869822499587461,0.03483332027375346,0.10250824930685724,0.051105827682259165,-22.038855625560966,-15.620000000000015,-6.418855625583305,-2.2353674467012752e-11,-6.418855625560951,0.0,133.11526794467056,139.53412357023151,-22.045780766147757,22.450074998557753,-15.626925140586806,-15.620000000000005,-0.006925140586790446,-0.0005947382943254712,80.19845709422957,102.24423786037732,0.06869822499587461,0.035428058568078936,0.10250824930685724,0.05197147025560797,0.07961529097519815,0.056253332062624395,1.1849673769320361,21.06483889012767,1,1,1,1,6,3,3,4,8,1,4,1,1,1,4
four_rooms_9,2,28,"(4, 4)",4,12,3,2,8.0,occupancy_or_uniform,0.017543574428508138,0.017543574428508138,0.04737110278436767,0.34431734375612555,0.2162911412189564,0.6632909039648043,0.5,0.026847682271307814,0.02708864590266023,0.00024096363135241508,0.00024096363135241508,0.0002439785177453712,6.830074998557748,-6.689726403129683,-6.6152935403872855,-6.613365831336466,-6.615293540387285,-8.881784197001252e-16,80.19845709422957,86.81375063461685,0.06869822499587461,0.05115465056736632,0.10250824930685724,0.07566056703554927,-23.10862687372061,-16.493333333333325,-6.615293758683578,-2.1829629304193077e-07,-6.615293540387285,0.0,-129.8920239408945,-123.2767304005072,-23.721725979752136,23.323408331891073,-17.106432439364852,-16.493333333333325,-0.6130991060315338,-0.016694312532323882,80.19845709422957,103.9201830739817,0.06869822499587461,0.06784896309969035,0.10250824930685724,0.15229795528949117,0.07961529097519815,0.056253332062624395,1.1849673769320361,21.06483889012767,2,2,2,2,9,4,1,11,4,2,8,2,2,6,11
four_rooms_9,2,39,"(6, 6)",4,12,3,3,8.0,occupancy_or_uniform,0.016344358312970403,0.016344358312970403,0.04742480656932129,0.34431734375612844,0.21629114121895635,0.8082925996641884,0.5,0.02502729263023506,0.025236499665560894,0.00020920703532583199,0.00020920703532583199,0.00021164525713875362,6.830074998557748,-6.699320132053985,-6.629856657515868,-6.628183001233261,-6.629856657515859,-8.881784197001252e-15,80.19845709422957,86.82831375174543,0.06869822499587461,0.0523538666829042,0.10250824930685724,0.07748095667662218,-22.249856657515874,-15.620000000000015,-6.629856657531363,-1.5504042494285386e-11,-6.629856657515859,0.0,-105.91826512570412,-99.28840846818827,-22.249858880597998,22.450074998557753,-15.620002223082139,-15.620000000000005,-2.2230821290214475e-06,-1.9261433074901912e-07,80.19845709422957,102.44831597482757,0.06869822499587461,0.05235405929723495,0.10250824930685724,0.07748123456188831,0.07961529097519815,0.056253332062624395,1.1849673769320361,21.06483889012767,3,3,3,3,7,1,4,2,9,3,6,3,3,4,6
four_rooms_9,2,29,"(4, 6)",4,12,3,3,8.0,occupancy_or_uniform,0.0003333518175708956,0.0003333518175708956,0.047371162389012476,0.34431734375612716,0.21629114121895637,0.7821568447562608,0.5,0.0005106366286878172,0.0005107061990945689,6.957040675178213e-08,6.957040675178213e-08,6.958454556243852e-08,6.830074998557748,-6.827408184017181,-6.825989905528246,-6.825989348964992,-6.825989905528232,-1.4210854715202004e-14,80.19845709422957,87.0244469997578,0.06869822499587461,0.06836487317830371,0.10250824930685724,0.10199761267816942,-23.31932323886157,-16.49333333333334,-6.825989905529411,-1.1795009413617663e-12,-6.825989905528232,0.0,-154.16774001460652,-147.3417501090783,-23.322919133449858,23.323408331891073,-16.496929227921626,-16.493333333333325,-0.0035958945882997723,-0.0003087222792297063,80.19845709422957,103.52137622767943,0.06869822499587461,0.06867359545753342,0.10250824930685724,0.1024470995017069,0.07961529097519815,0.056253332062624395,1.1849673769320361,21.06483889012767,4,4,4,4,8,2,2,3,5,4,11,4,4,8,10
four_rooms_9,2,35,"(6, 1)",4,12,3,2,8.0,occupancy_or_uniform,0.00030771794828826117,0.00030771794828826117,0.04742504498790049,0.2524279251210551,0.03216211506357355,0.6875124051172786,0.5,0.0004750667175194803,0.0004751417693697395,7.505185025920898e-08,7.505185025920898e-08,7.506834761196166e-08,6.830074998557748,-6.827613254971443,-6.826274464817592,-6.826273864402791,-6.826274464817288,-3.0375701953744283e-13,80.19845709422957,87.02473155904686,0.06869822499587461,0.06839050704756057,0.10250824930685724,0.1020331825893006,-23.192941131484254,-16.366666666666966,-6.8262744648177005,-4.121147867408581e-13,-6.826274464817288,0.0,-104.01559730200898,-97.1893228371917,-23.193069227241395,23.19674166522441,-16.366794762424107,-16.36666666666666,-0.00012809575714985968,-1.0901137975522293e-05,80.19845709422957,103.39152632147096,0.06869822499587461,0.06840140818556187,0.10250824930685724,0.1020491945589815,0.07961529097519815,0.056253332062624395,1.1849673769320361,21.06483889012767,5,5,5,5,5,7,9,8,7,5,9,5,5,3,8
four_rooms_9,2,63,"(9, 4)",4,12,3,3,8.0,occupancy_or_uniform,0.00029688588681505036,0.00029688588681505036,0.04716433427160107,0.252427925121055,0.03216211506357356,0.7564607526767435,0.5,0.00045834631316075334,0.00045841617469766466,6.986153691131277e-08,6.986153691131277e-08,6.98763527806538e-08,6.830074998557748,-6.8276999114632275,-6.826408228052462,-6.826407669160167,-6.826408228052458,-4.440892098500626e-15,80.19845709422957,87.02486532228203,0.06869822499587461,0.06840133910905956,0.10250824930685724,0.1020499029936965,-22.07307489471913,-15.246666666666673,-6.826408228052486,-2.842170943040401e-14,-6.826408228052458,0.0,-79.2527588049565,-72.42635057690404,-22.0731994912784,22.076741665224418,-15.246791263225944,-15.24666666666667,-0.0001245965592801602,-1.0608129619340005e-05,80.19845709422957,102.27165658550797,0.06869822499587461,0.0684119472386789,0.10250824930685724,0.10206547756360651,0.07961529097519815,0.056253332062624395,1.1849673769320361,21.06483889012767,6,6,6,6,11,9,8,5,12,6,5,6,6,2,5
four_rooms_9,2,3,"(1, 4)",4,12,3,2,8.0,occupancy_or_uniform,6.0216752152514534e-06,6.0216752152514534e-06,0.9729086188370567,0.2524279251210576,0.03216211506357357,0.663135655120363,0.5,8.742942732924513e-06,8.742966938657024e-06,2.4205732511157867e-11,2.4205732511157867e-11,2.4205761671462232e-11,6.830074998557748,-6.830026825156026,-6.830005055015885,-6.830005054822239,-6.830005055015874,-1.0658141036401503e-14,80.19845709422957,87.02846214924544,0.06869822499587461,0.06869220332065934,0.10250824930685724,0.10249950636412432,-21.20333838834922,-14.373333333333346,-6.830005055388739,-3.7286440601747017e-10,-6.830005055015874,0.0,-125.71745365900443,-118.88744860398856,-21.203696778670476,21.203408331891083,-14.373691723654602,-14.373333333333335,-0.000358390321259164,-1.0465222143233332e-05,80.19845709422957,101.40215387290004,0.06869822499587461,0.06870266854280259,0.10250824930685724,0.10254430515428171,0.07961529097519815,0.056253332062624395,1.1849673769320361,21.06483889012767,7,7,7,7,1,6,5,12,1,7,1,7,7,5,2
four_rooms_9,2,60,"(9, 1)",4,12,3,2,8.0,occupancy_or_uniform,7.776763843786528e-07,7.776763843786528e-07,0.047164155457666675,0.22735818991636017,0.0035989569194573995,0.6646107359693593,0.5,1.2007956891826783e-06,1.2007961684594051e-06,4.792767268720419e-13,4.792767268720419e-13,4.79456291747791e-13,6.830074998557748,-6.830068777146673,-6.8300653921922345,-6.8300653921884,-6.8300653921922105,-2.398081733190338e-14,80.19845709422957,87.02852248642178,0.06869822499587461,0.06869744731948897,0.10250824930685724,0.10250704851116622,-22.45006539219224,-15.62000000000003,-6.8300653921922105,0.0,-6.8300653921922105,0.0,-159.82769841391763,-152.99763302172542,-22.450065929266714,22.450074998557753,-15.620000537074503,-15.620000000000005,-5.370744758503103e-07,-4.531936676544733e-08,80.19845709422957,102.64852302349628,0.06869822499587461,0.068697492638857,0.10250824930685724,0.10250711564547754,0.07961529097519815,0.056253332062624395,1.1849673769320361,21.06483889012767,8,8,8,8,12,11,12,10,11,8,7,8,8,9,7
four_rooms_9,2,42,"(6, 9)",4,12,3,3,8.0,occupancy_or_uniform,5.278592346445102e-07,5.278592346445102e-07,0.04726393363303964,0.2524279251210588,0.03216211506357355,0.9200374106924439,0.5,7.89148105719291e-07,7.891482139770983e-07,1.0825780736300214e-13,1.0825780736300214e-13,1.0823318960719011e-13,6.830074998557748,-6.830070775683871,-6.830068685372902,-6.830068685372036,-6.830068685372893,-8.881784197001252e-15,80.19845709422957,87.02852577960246,0.06869822499587461,0.06869769713663997,0.10250824930685724,0.10250746015875152,-23.196735352039564,-16.36666666666667,-6.830068685372893,0.0,-6.830068685372893,0.0,-132.70085741953255,-125.87078873415966,-23.196735352440584,23.19674166522441,-16.36666666706769,-16.36666666666666,-4.0103239845654234e-10,-3.474672196444805e-11,80.19845709422957,103.39519244667015,0.06869822499587461,0.06869769717138668,0.10250824930685724,0.10250746020888057,0.07961529097519815,0.056253332062624395,1.1849673769320361,21.06483889012767,9,9,9,9,10,5,10,1,10,9,10,9,9,7,9
four_rooms_9,2,4,"(1, 6)",4,12,3,2,8.0,occupancy_or_uniform,9.9208324935183e-08,9.9208324935183e-08,0.9729084400231224,0.252427925121055,0.03216211506357356,0.6875124051172786,0.5,1.5199048084176363e-07,1.5199048700381204e-07,6.162048409533245e-15,6.162048409533245e-15,6.163154026515039e-15,6.830074998557748,-6.830074204891149,-6.830073782633901,-6.8300737826338525,-6.830073782633889,-1.2434497875801753e-14,80.19845709422957,87.02853087686346,0.06869822499587461,0.06869812578754927,0.10250824930685724,0.10250809731637579,-21.203407115967238,-14.373333333333349,-6.830073782633903,-1.4210854715202004e-14,-6.830073782633889,0.0,-235.13787507510517,-228.30780129247128,-21.203587769294273,21.203408331891083,-14.373513986660384,-14.373333333333335,-0.00018065332704232664,-4.903537802224998e-06,80.19845709422957,101.40204486352384,0.06869822499587461,0.0687030293253519,0.10250824930685724,0.10253067898225669,0.07961529097519815,0.056253332062624395,1.1849673769320361,21.06483889012767,10,10,10,10,2,8,7,7,2,10,2,10,10,10,1
four_rooms_9,2,32,"(4, 9)",4,12,3,2,8.0,occupancy_or_uniform,5.4553142210831356e-09,5.4553142210831356e-09,0.047425223801834886,0.25242792512105394,0.03216211506357357,0.7564607526767427,0.5,8.35804449941356e-09,8.358044507535239e-09,8.121677807435578e-18,8.121677807435578e-18,1.8656595120664183e-17,6.830074998557748,-6.830074954915235,-6.830074931693392,-6.830074931693392,-6.8300749316877045,-5.687894599759602e-12,80.19845709422957,87.02853202591727,0.06869822499587461,0.06869821954006866,0.10250824930685724,0.1025082409481033,-24.943408265026722,-18.113333333339018,-6.8300749316877045,0.0,-6.8300749316877045,0.0,-251.20218713263512,-244.3721122009474,-24.943410665443125,24.943408331891078,-18.11333573375542,-18.11333333333333,-2.40041640303553e-06,-2.0428016408297255e-07,80.19845709422957,105.14186775967269,0.06869822499587461,0.06869842382072447,0.10250824930685724,0.10250854100086312,0.07961529097519815,0.056253332062624395,1.1849673769320361,21.06483889012767,11,11,11,11,4,10,6,6,6,11,12,11,11,11,12
four_rooms_9,2,7,"(1, 9)",4,12,3,1,8.0,occupancy_or_uniform,3.835760220792947e-12,3.835760220792947e-12,0.9729083804184775,0.22735818991636003,0.0035989569194573995,0.6646107359693593,0.5,5.94171996960191e-12,5.941716515383518e-12,-3.4542183920866253e-18,3.4542183920866253e-18,1.286385483360236e-23,6.830074998557748,-6.830074998527063,-6.830074998510215,-6.830074998510215,-6.83007499850126,-8.954614827416663e-12,80.19845709422957,87.02853209273083,0.06869822499587461,0.0686982249912666,0.10250824930685724,0.10250824929979772,-21.576741665176883,-14.746666666675623,-6.83007499850126,0.0,-6.83007499850126,0.0,-310.9037236959151,-304.0736486974139,-21.57674168394604,21.576741665224418,-14.74666668544478,-14.74666666666667,-1.876916877979269e-08,-5.065788296179198e-10,80.19845709422957,101.77519877817561,0.06869822499587461,0.06869822549861768,0.10250824930685724,0.10250825164706162,0.07961529097519815,0.056253332062624395,1.1849673769320361,21.06483889012767,12,12,12,12,3,12,11,9,3,12,3,12,12,12,3
open_room_7,0,42,"(7, 1)",2,2,1,1,8.0,occupancy_or_uniform,0.9067046102875489,0.9067046102875489,0.27748601064425843,0.33308972537034803,0.01780334884685391,0.8324197119294303,0.5,3.4220503997054426,14.021038438834218,10.598988039128775,10.598988039128775,68.1327353777177,6.554588851677603,0.6990480306227882,20.821814345965937,105.61371865899613,20.82181434596594,-3.552713678800501e-15,37.056403198064416,16.234588852098476,0.9067046103250147,3.746580823360546e-11,3.4220503997580516,5.260907261648566e-11,16.29514767929927,-4.526666666666671,20.82181434596594,0.0,20.82181434596594,0.0,20.821814095429758,-2.505361820226426e-07,16.295147679280763,11.081255518344271,-4.526666666685177,-4.526666666666668,-1.850963826655061e-11,-2.5105473255848665e-12,37.056403198064416,20.761255518783653,0.9067046103250147,3.997633651378784e-11,3.4220503997580516,5.4922846372375616e-11,0.033000499999616295,0.029175946896430105,0.08114174706861377,2.7811178624863095,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1
open_room_7,0,6,"(1, 7)",2,2,1,1,8.0,occupancy_or_uniform,3.7465842361939215e-11,3.7465842361939215e-11,0.6889795048123881,0.33308972537034637,0.01780334884685391,0.8324197119294303,0.5,5.793610036164409e-10,5.793618008994773e-10,7.972830364043756e-16,7.972830364043756e-16,1.1633092470279022e-19,6.554588851677603,-6.5545888513778765,-6.554588847042715,-6.554588847042709,-6.554588847042709,-6.217248937900877e-15,37.056403198064416,43.610992045107125,0.9067046103250147,0.9067046102875489,3.4220503997580516,3.4220503991786906,-10.207922180376048,-3.6533333333333395,-6.554588847042709,0.0,-6.554588847042709,0.0,20.82181409542973,27.37640294247244,-10.207922180376045,10.207922185010936,-3.653333333333336,-3.6533333333333333,0.0,-3.4128333757092775e-17,37.056403198064416,47.26432537844046,0.9067046103250147,0.9067046102875489,3.4220503997580516,3.4220503991786906,0.033000499999616295,0.029175946896430105,0.08114174706861377,2.7811178624863095,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2
open_room_7,1,6,"(1, 7)",3,1,2,2,8.0,occupancy_or_uniform,3.997633651378784e-11,3.997633651378784e-11,0.6536909921008819,0.33308972537034637,0.01780334884685391,0.8324197119294303,0.5,5.7673884205275234e-11,5.767366244332757e-11,-2.2176194766143557e-16,2.2176194766143557e-16,1.0175619757713198e-21,6.60852445677818,-6.608524456458369,-6.608524456316789,-6.608524456316791,-6.60852445631679,8.881784197001252e-16,20.761255518783653,27.369779975100442,3.997633651378784e-11,0.0,5.4922846372375616e-11,-2.7510378328996216e-12,-10.261857789650122,-3.6533333333333324,-6.60852445631679,0.0,-6.60852445631679,0.0,20.767878992381767,27.376403448698557,-10.261857789650122,10.261857790111513,-3.6533333333333324,-3.6533333333333333,4.614633842280203e-22,0.0,20.761255518783653,31.023113308433775,3.997633651378784e-11,0.0,5.4922846372375616e-11,-2.7510378329573005e-12,0.040422731020953506,0.029543470998760313,0.05211242299992591,1.7639235079084858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
